Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
39.16811912,-25.44854546,-5.258872986,-34.47636795,43.17295633
39.17814912,-25.42883301,-5.63747406,-34.73277283,43.41396285
39.18818012,-25.44622421,-5.98021698,-34.48064804,43.26879258
39.19821012,-25.45134735,-6.31047821,-34.35115814,43.2156833
39.20824012,-25.3566246,-6.794769287,-34.12178802,43.05140786
39.21827012,-25.28422356,-7.164505005,-33.91786194,42.90738225
39.22830112,-25.2810173,-7.635452271,-34.10199738,43.13207846
39.23833112,-25.10955429,-8.013938904,-34.01840973,43.03446449
39.24836112,-24.95365524,-8.448310852,-34.15020752,43.1311435
39.25839212,-24.97092819,-8.619316101,-34.08612061,43.1242795
39.26842212,-24.88382339,-9.080535889,-33.89849091,43.02055886
39.27845212,-24.67095947,-9.336921692,-34.18870163,43.18219155
39.28848212,-24.62162018,-9.690376282,-34.03540039,43.11074173
39.29851312,-24.45253754,-9.890022278,-34.09193802,43.10451682
39.30854312,-24.39152527,-10.16520691,-33.97798538,43.04394762
39.31857312,-24.17772675,-10.61238861,-33.89003372,42.96183944
39.32860312,-23.88974762,-11.01720428,-33.91574097,42.92291133
39.33863412,-23.46741486,-11.37120819,-33.88418579,42.75701092
39.34866412,-23.29001617,-11.77919006,-34.22392654,43.04011292
39.35869412,-23.06984711,-12.20718384,-34.19589233,43.01851038
39.36872512,-22.81753159,-12.7071228,-34.04195786,42.90647518
39.37875512,-22.74123192,-13.0769043,-34.19300842,43.09676183
39.38878512,-22.51061821,-13.39902496,-34.05155182,42.96242525
39.39881512,-22.20531082,-13.77949524,-34.31644821,43.13431274
39.40884612,-21.79051208,-13.98688507,-34.15822601,42.86308173
39.41887612,-21.50032234,-14.23109436,-34.20809937,42.83668953
39.42890612,-21.24005318,-14.77109528,-34.31524277,42.97512072
39.43893612,-20.94001579,-15.03289032,-34.333992,42.93361224
39.44896712,-20.55597305,-15.32022858,-34.6715889,43.12048827
39.45899712,-20.11166763,-15.54612732,-34.49001312,42.84532944
39.46902712,-19.82607079,-15.79965973,-34.58207703,42.87916023
39.47905712,-19.59425735,-15.99443817,-34.74006653,42.97242367
39.48908812,-19.32467461,-16.18161011,-34.73462296,42.91598288
39.49911812,-19.0767746,-16.34893036,-34.8794899,42.98592407
39.50914812,-18.7959137,-16.48857117,-34.92475891,42.95227742
39.51917912,-18.507164,-16.70474243,-34.89814758,42.88874262
39.52920912,-18.23871422,-17.00154114,-35.24470139,43.17281637
39.53923912,-17.93545532,-17.20365143,-35.0969696,43.00515615
39.54926912,-17.68716049,-17.40016937,-35.24886703,43.10550043
39.55930012,-17.49839401,-17.57322693,-35.34935379,43.18088595
39.56933012,-17.33490944,-17.70147705,-35.39973068,43.20859067
39.57936012,-17.31168556,-17.84907532,-35.41259384,43.27049514
39.58939012,-17.26393318,-17.79427338,-35.23939514,43.0870575
39.59942112,-17.30868912,-17.89546967,-35.13162231,43.05890663
39.60945112,-17.17836189,-18.04059601,-35.06325912,43.01152592
39.61948112,-17.2395134,-18.15923309,-35.17157364,43.17404499
39.629513,-17.16775513,-18.30419922,-35.25657654,43.27587913
39.639543,-17.03705978,-18.44567871,-35.01892853,43.09094829
39.649573,-16.78994751,-18.550354,-34.99966812,43.02318839
39.659603,-16.62496376,-18.7257309,-35.30827332,43.28644802
39.669634,-16.57342339,-18.77483368,-35.02680969,43.05868251
39.679664,-16.4182663,-18.94554138,-35.06462479,43.10476676
39.689694,-16.13452339,-19.16854095,-35.07172012,43.10198789
39.699724,-15.98508358,-19.40381622,-35.09329224,43.1690878
39.709755,-15.74395657,-19.64137268,-35.22785568,43.29731522
39.719785,-15.5820961,-19.73568726,-35.23091888,43.28413931
39.729815,-15.42462063,-20.09133148,-35.17259216,43.34387802
39.739845,-15.21565819,-20.44960022,-34.89846039,43.21579504
39.749876,-14.94383621,-20.73525238,-34.72822189,43.11981363
39.759906,-14.62085247,-21.18978882,-34.62075806,43.14363644
39.769936,-14.39789295,-21.69551849,-34.60187531,43.30455656
39.779967,-14.14057922,-21.99049377,-34.51855087,43.30205713
39.789997,-13.95407009,-22.41934204,-34.12946701,43.15279236
39.800027,-13.76737595,-22.53884888,-33.89536667,42.97017839
39.810057,-13.6343689,-22.96279144,-33.87191391,43.13342507
39.820088,-13.39083481,-23.45510864,-33.57947922,43.09336379
39.830118,-13.33460999,-23.61100769,-33.41738129,43.03501922
39.840148,-12.96929741,-24.12872314,-33.21343613,43.05264562
39.850178,-12.67248344,-24.48265076,-32.9330864,42.94857628
39.860209,-12.37986088,-24.76636505,-32.94067764,43.03163995
39.870239,-12.1257534,-25.08444977,-32.74131775,42.99136429
39.880269,-11.57990742,-25.42814636,-32.85323334,43.12794713
39.8903,-11.05034351,-25.75634766,-32.55073547,42.95404424
39.90033,-10.65737724,-26.0432663,-32.60042953,43.06529246
39.91036,-10.29433632,-26.43784332,-32.76034164,43.33789225
39.92039,-9.906692505,-26.57818604,-32.58725357,43.20268076
39.930421,-9.578766823,-26.73967743,-32.60777664,43.24384604
39.940451,-9.362478256,-26.72412872,-32.3597641,42.9998766
39.950481,-9.081956863,-26.98042297,-32.4549942,43.17119193
39.960511,-8.943792343,-26.91586304,-32.60248947,43.21316263
39.970542,-8.666490555,-26.920578,-32.78221512,43.29548714
39.980572,-8.308217049,-27.03610992,-32.82365417,43.32862776
39.990602,-7.817901611,-27.06552124,-32.8237114,43.25572858
40.000633,-7.302220345,-27.1428299,-32.94962311,43.30973678
40.010663,-6.843790054,-27.1835556,-33.16368103,43.42364445
40.020693,-6.483927727,-27.21888733,-32.8172226,43.12631731
40.030723,-6.000473976,-27.25828552,-33.17799377,43.35664988
40.040754,-5.543629646,-27.27236938,-33.29665375,43.39563471
40.050784,-5.029026031,-27.13991547,-33.43018723,43.35254932
40.060814,-4.500581741,-27.14624023,-33.67290878,43.48607111
40.070844,-4.100041389,-27.09827423,-33.41693497,43.21826406
40.080875,-3.723252296,-26.89498901,-33.72464752,43.29613022
40.090905,-3.26838398,-26.8302536,-33.85221863,43.31878978
40.100935,-2.822043419,-26.76395416,-34.25951767,43.56590091
40.110966,-2.276120186,-26.61088562,-34.61985016,43.7247525
40.120996,-1.913002968,-26.23878479,-34.43287659,43.33308664
40.131026,-1.339439392,-26.20088196,-34.56987381,43.39765533
40.141056,-1.009215355,-25.93544769,-35.05350876,43.61667616
40.151087,-0.821232796,-25.5276947,-35.09918594,43.40841478
40.161117,-0.450480461,-25.26197815,-35.43342209,43.51893695
40.171147,-0.37428093,-24.85668182,-35.49290848,43.33291208
40.181177,-0.37428093,-24.85668182,-35.49290848,43.33291208
40.191208,-0.186900139,-24.48275757,-35.59371948,43.20131036
40.201238,-0.043479919,-24.36960602,-36.00990295,43.48094639
40.211268,0.012075424,-24.23432922,-36.06048965,43.44722975
40.221298,0.224713326,-24.12657928,-36.37893295,43.6528245
40.231329,0.14979744,-23.83452606,-36.07323456,43.23638888
40.241359,0.564275742,-23.86522675,-36.3573761,43.49397949
40.251389,0.595849991,-23.50221252,-36.51916504,43.43222819
40.26142,0.776371002,-23.43105316,-36.52638245,43.40269138
40.27145,0.845159531,-23.39774323,-36.69957733,43.53191541
40.28148,0.691543579,-23.23509979,-36.71233368,43.45277366
40.29151,0.65713501,-23.12277222,-36.60199356,43.29896481
40.301541,0.432689667,-23.00215149,-36.54954147,43.18744233
40.311571,0.3204422,-23.28687286,-36.50899506,43.30459388
40.321601,0.398921013,-23.42932892,-36.56748199,43.43124832
40.331631,0.555273056,-23.63492584,-36.46323013,43.45670489
40.341662,0.526547432,-23.88990784,-36.39229965,43.53624263
40.351692,0.536820412,-24.25799561,-36.27781677,43.64422661
40.361722,0.533772469,-24.52586365,-35.92338943,43.50049206
40.371753,0.623748779,-25.02513885,-35.75422287,43.64643273
40.381783,0.537565231,-25.24729919,-35.17283249,43.29946002
40.391813,0.514718056,-25.67647552,-34.98519135,43.39942331
40.401843,0.372758865,-26.05080414,-34.78884125,43.46316625
40.411874,0.265004158,-26.47201538,-34.50779724,43.4928258
40.421904,0.048404694,-26.78253174,-34.25554276,43.48273863
40.431934,-0.146121979,-27.25354767,-33.9481926,43.53454941
40.441964,-0.436923027,-27.24436951,-33.72344971,43.35571049
40.451995,-0.741773605,-27.57582092,-33.61584091,43.48564002
40.462025,-0.992145538,-27.55410767,-33.48622131,43.3767244
40.472055,-0.96305275,-27.65034485,-33.55183792,43.48787036
40.482086,-0.923335075,-27.74906921,-33.48825073,43.50087731
40.492116,-0.98374939,-27.83837128,-33.3191452,43.42934624
40.502146,-0.97103405,-27.99497986,-33.44046021,43.62254214
40.512176,-0.780991554,-28.01464081,-33.22811508,43.46881272
40.522207,-0.573784828,-28.1032486,-33.11629868,43.43743833
40.532237,-0.411109924,-28.25557709,-33.0128746,43.45568475
40.542267,-0.281423569,-28.1819458,-33.00270462,43.3990758
40.552297,-0.12514782,-28.11487579,-33.12947083,43.45139514
40.562328,-0.077875137,-28.18630219,-32.82455826,43.26575228
40.572358,0.090836525,-28.23617554,-32.88679123,43.34548301
40.582388,0.044200897,-28.38847351,-32.96270752,43.5022697
40.592419,0.119621277,-28.4209671,-33.13378525,43.65333212
40.602449,0.191060066,-28.34413147,-33.17046738,43.63148174
40.612479,0.286515236,-28.40031433,-32.87824249,43.44696508
40.622509,0.433038712,-28.4574585,-32.67388153,43.3312474
40.63253962,0.616353989,-28.58532715,-32.85409164,43.55332546
40.64256962,0.760746002,-28.68972015,-32.68760681,43.4989473
40.65259962,0.848768234,-28.63089752,-32.83739853,43.57457335
40.66262962,0.900751114,-28.51226807,-32.66427612,43.36721939
40.67266062,0.961992264,-28.32794189,-32.90559769,43.43012872
40.68269062,1.061893463,-28.49478149,-33.19364929,43.75955374
40.69272062,1.056442261,-28.19689178,-33.09695816,43.49240642
40.70275062,1.127765656,-28.21604156,-33.11254501,43.51847302
40.71278162,1.03915596,-28.10585785,-32.98655701,43.34895655
40.72281162,1.175941467,-28.17520905,-33.00470352,43.4112393
40.73284162,1.090997696,-28.1475296,-32.93395615,43.33727225
40.74287262,1.081787109,-28.29825592,-32.65283203,43.22232052
40.75290262,1.312080383,-28.72590637,-32.79502487,43.61665861
40.76293262,1.5229702,-28.8787384,-32.55374527,43.54362526
40.77296262,1.563243866,-28.92949677,-32.36024857,43.43437811
40.78299362,1.714452744,-29.11193848,-32.45439911,43.63178121
40.79302362,1.746921539,-29.0055542,-32.09542465,43.29538304
40.80305362,1.981916428,-29.22033691,-32.39669037,43.67266455
40.81308362,2.091688156,-29.15149689,-32.38482285,43.62294902
40.82311462,2.154607773,-29.19567871,-32.13487244,43.47044992
40.83314462,2.449420929,-29.37577057,-32.11210632,43.59039954
40.84317462,2.496530533,-29.50731659,-31.98258972,43.58670029
40.85320562,2.750362396,-29.58281708,-32.15192032,43.77731764
40.86323562,2.955245972,-29.40914154,-32.04056549,43.59161527
40.87326562,3.033239365,-29.33050537,-31.97818947,43.49808833
40.88329562,3.237417221,-29.36968231,-32.17375565,43.68305921
40.89332662,3.383424759,-29.31121826,-32.0503273,43.56395941
40.90335663,3.471982956,-29.26483917,-32.06985474,43.55411646
40.91338662,3.733978271,-29.21622467,-32.10775757,43.57107382
40.92341662,3.891395569,-29.31113434,-31.9252243,43.51442867
40.93344762,4.135295868,-29.49276733,-32.02022171,43.72892173
40.94347762,4.324481964,-29.5216217,-31.81349564,43.61566
40.95350762,4.430505753,-29.54410553,-31.69472885,43.55501567
40.96353862,4.560495377,-29.74149323,-31.6056385,43.63795278
40.97356862,4.738887787,-29.66178131,-31.17820168,43.29386316
40.98359862,5.001943588,-29.64422607,-31.44480896,43.50374225
40.99362862,5.311199188,-29.64268494,-31.42795753,43.52716533
41.00365962,5.453151703,-29.58855438,-31.0512867,43.23657965
41.01368962,5.87197876,-29.69963074,-31.59659576,43.75949113
41.02371962,5.928850174,-29.46779633,-31.43768883,43.49517862
41.03374962,6.176008224,-29.34037018,-31.73820496,43.66135653
41.04378062,6.327238083,-29.12373352,-31.49635315,43.36180413
41.05381062,6.718816757,-28.9642868,-31.73270798,43.48605712
41.06384062,7.046215057,-28.86355591,-31.91932297,43.60730656
41.07387062,7.179271698,-28.54321289,-32.11867523,43.56450669
41.08390162,7.45051384,-28.36418915,-32.2539444,43.59305348
41.09393162,7.719560623,-28.23392487,-31.93667984,43.32086851
41.10396162,8.16109848,-28.09946442,-32.11608505,43.44682207
41.11399262,8.618906021,-27.99064636,-32.17272186,43.50684839
41.12402262,8.810680389,-27.78208923,-32.03826523,43.31192688
41.13405262,9.141326904,-27.6059494,-32.23514175,43.41378426
41.14408262,9.443687439,-27.52056885,-32.08760071,43.31488268
41.15411362,9.928012848,-27.19416809,-31.99433708,43.14772094
41.16414362,10.20897484,-27.36917114,-32.35614014,43.59144986
41.17417362,10.60545921,-27.20113373,-32.38298416,43.60086128
41.18420362,10.77053642,-27.06828308,-32.49747086,43.64380845
41.19423462,10.90651703,-27.01028442,-32.49154282,43.63723104
41.20426462,10.97187424,-26.61267853,-32.50183105,43.41642206
41.21429462,11.09794426,-26.44389343,-32.63507462,43.44527548
41.22432562,11.02475166,-26.15026093,-32.45248413,43.11084576
41.23435562,11.15509605,-26.03942871,-32.78420258,43.32772731
41.24438562,11.30079651,-25.85443878,-32.71763229,43.20420662
41.25441562,11.32832527,-25.88685608,-32.83150482,43.31706338
41.26444662,11.28117561,-25.86116028,-32.9903717,43.4100122
41.27447662,11.20925903,-25.64257813,-32.92699814,43.21315202
41.28450662,11.23743248,-25.56286621,-32.97782898,43.21200322
41.29453662,11.27101517,-25.52754211,-32.94976807,43.17844838
41.30456762,11.13666725,-25.51231384,-32.99889374,43.1721033
41.31459762,11.04881859,-25.42569733,-33.28525925,43.31802119
41.32462762,11.10552216,-25.32529449,-33.26409912,43.25740924
41.33465862,10.97569084,-25.22911835,-33.43667221,43.30109988
41.34468862,10.93613052,-25.17829895,-33.23658752,43.10703468
41.35471862,10.67206764,-25.02108765,-33.31806564,43.01210705
41.36474862,10.6026001,-24.99160004,-33.52305222,43.13687785
41.37477962,10.6483593,-25.02919006,-33.44191742,43.10695711
41.38480962,10.55238533,-25.15352631,-33.50587082,43.20527863
41.39483962,10.55412865,-25.26873016,-33.4809761,43.25360235
41.40486962,10.61863708,-25.32216644,-33.12947083,43.02940162
41.41490062,10.81129265,-25.48414612,-33.12293625,43.16775021
41.42493062,10.9382019,-25.74263763,-32.65842056,42.9988382
41.43496062,11.16910744,-25.86180115,-32.42152405,42.95040094
41.44499162,11.30786324,-26.17821503,-32.24745941,43.04724557
41.45502162,11.44297791,-26.37554932,-31.9580307,42.98752228
41.46505162,11.52566528,-26.55194092,-31.78504181,42.98994545
41.47508162,11.61722755,-26.69435883,-31.48250198,42.88002682
41.48511262,11.7284317,-26.79573059,-31.27783775,42.82371332
41.49514262,11.66029739,-27.00879669,-31.42065048,43.04294264
41.50517262,11.43582726,-26.91492462,-31.27945709,42.82050617
41.51520262,11.22776222,-26.90943909,-31.44504929,42.8832331
41.52523362,11.14289284,-26.79415894,-31.43778419,42.78346981
41.53526362,11.22199249,-26.61462402,-31.4806366,42.72355098
41.54529362,11.0614872,-26.42773438,-31.82853127,42.82332362
41.55532362,10.94187164,-26.19536591,-31.92699051,42.722997
41.56535462,11.02337456,-26.01255798,-32.15730667,42.80491014
41.57538462,11.18139458,-25.90885925,-32.30503082,42.89414399
41.58541462,11.45290756,-25.79042053,-32.12240601,42.75703276
41.59544562,11.63869858,-25.67359924,-32.09637451,42.71732973
41.60547562,11.84633255,-25.58013916,-32.12836075,42.74237568
41.61550562,12.04684448,-25.49588013,-32.31438065,42.8880585
41.62553562,11.90874481,-25.26546478,-32.046875,42.51075289
41.63557017,12.10679817,-25.30442047,-32.17963791,42.68978043
41.64560017,11.99962234,-25.32415009,-32.33268738,42.78675247
41.65563017,12.00400734,-25.34332275,-32.18451691,42.68750788
41.66566017,12.00816917,-25.34494019,-32.29341125,42.77179597
41.67569117,11.92220116,-25.44612885,-31.84305382,42.46909971
41.68572117,11.9907589,-25.65804291,-31.79001236,42.57603024
41.69575117,12.14734268,-25.94652557,-31.90364838,42.87916631
41.70578217,12.24277687,-25.86610413,-31.6006279,42.6326238
41.71581217,12.27616119,-26.1495285,-31.53595543,42.76702538
41.72584217,12.18844414,-26.22637939,-31.05323792,42.43447574
41.73587217,12.2069912,-26.43447113,-30.9788475,42.5144786
41.74590317,12.09182167,-26.35639191,-31.12739754,42.54158463
41.75593317,11.99531555,-26.26376343,-30.97595024,42.34598396
41.76596317,11.97389793,-26.30839539,-31.08638,42.44842661
41.77599317,12.02424812,-26.37419891,-30.91633415,42.37924762
41.78602417,11.79664612,-26.5287323,-30.99022865,42.46561867
41.79605417,11.72487259,-26.70441437,-30.91200066,42.4988255
41.80608417,11.61964989,-26.75678253,-30.91201591,42.50287523
41.81611517,11.62083435,-27.02436066,-30.82731247,42.61083259
41.82614517,11.72675133,-27.12818909,-30.60087585,42.54255449
41.83617517,11.59784889,-27.17772675,-30.51060295,42.47394286
41.84620517,11.47710991,-27.34516907,-30.61793327,42.62558106
41.85623617,11.20926476,-27.24591827,-30.50636482,42.41021072
41.86626617,11.03433037,-27.23260498,-30.57604218,42.40596156
41.87629617,10.99926758,-27.11611938,-30.87177658,42.53627166
41.88632617,10.76755333,-26.92111969,-31.0228157,42.46294837
41.89635717,10.6301918,-26.81333923,-31.16724586,42.46590813
41.90638717,10.30521774,-26.60375214,-31.22058868,42.29281615
41.91641717,10.07282829,-26.52388763,-31.56621933,42.44295805
41.92644817,9.907396317,-26.29045105,-31.44183731,42.16554816
41.93647817,9.813898087,-26.29569244,-31.70689964,42.3450531
41.94650817,9.705701828,-26.13010406,-31.84614182,42.32209512
41.95653817,9.722698212,-26.42907715,-31.88628578,42.54129994
41.96656917,9.800531387,-26.39950562,-31.78274345,42.46324403
41.97659917,9.835935593,-26.50312805,-31.73770905,42.5022776
41.98662917,9.762950897,-26.58034515,-31.70989227,42.51290659
41.99665917,9.827737808,-26.75325012,-31.65931511,42.59851002
42.00669017,9.886217117,-26.76209259,-31.39990044,42.42523584
42.01672017,10.00918388,-26.93105316,-31.29489326,42.48335828
42.02675017,9.983148575,-27.11047363,-31.29864883,42.59397205
42.03678017,9.925657272,-27.0594101,-31.22114563,42.49106119
42.04681117,9.977323532,-27.18961334,-31.40842247,42.72365926
42.05684117,9.890420914,-26.92593384,-31.20943451,42.38932815
42.06687117,9.960439682,-26.88858795,-31.31840515,42.46232474
42.07690217,10.06574059,-26.81830597,-31.44977188,42.53973225
42.08693217,10.13391685,-26.64298248,-31.34599304,42.36881006
42.09696217,10.56092262,-26.76769257,-31.41761589,42.60409652
42.10699217,10.83595467,-26.89189911,-31.17563438,42.57361073
42.11702317,11.31673622,-26.99933624,-30.89504814,42.56215074
42.12705317,11.80802345,-27.1530304,-30.78489876,42.71330553
42.13708317,12.31004143,-27.26044464,-30.40455437,42.65097758
42.14711317,12.73122406,-27.35261536,-30.10091972,42.61824728
42.15714417,13.24398422,-27.59611511,-29.74835968,42.68387976
42.16717417,13.6133709,-27.8658905,-29.60414505,42.87466763
42.17720417,13.92331886,-27.95217133,-29.44187927,42.91860838
42.18723517,14.23138237,-27.97255707,-29.23469734,42.89130124
42.19726517,14.51551437,-28.0958252,-29.35284233,43.14701501
42.20729517,14.64677048,-27.74796295,-29.14076042,42.82127101
42.21732517,14.86776543,-27.57188416,-29.00091934,42.68855312
42.22735617,15.17394829,-27.47088623,-29.32516861,42.95187785
42.23738617,15.4538784,-27.03157043,-29.25918198,42.72736697
42.24741617,15.87730408,-26.77574158,-29.59664345,42.95335173
42.25744617,16.23841476,-26.31590271,-29.28151703,42.58661866
42.26747717,16.62343407,-25.94702148,-29.6682682,42.77607535
42.27750717,16.97317696,-25.67795563,-29.99362564,42.97747922
42.28753717,17.3572979,-25.32556152,-29.85180473,42.82277551
42.29756817,17.5806942,-25.10142517,-30.3071804,43.10089951
42.30759817,17.8737278,-24.74765778,-30.45969772,43.12435386
42.31762817,17.91154289,-24.21473694,-30.69428825,43.00367641
42.32765817,17.88388252,-23.86995697,-31.02705574,43.03819568
42.33768917,17.9362545,-23.40827179,-30.94474983,42.74615721
42.34771917,17.93765831,-23.21917725,-31.54100418,43.07812348
42.35774917,17.8084507,-22.98957825,-31.66352463,42.99116672
42.36777917,17.67282295,-22.59941864,-31.82805634,42.84959234
42.37781017,17.72362328,-22.35379028,-32.2783699,43.07797495
42.38784017,17.52512169,-21.97799683,-32.52026749,42.98523039
42.39787017,17.53247261,-21.83034515,-32.75852966,43.09376789
42.40790117,17.2593174,-21.66840363,-32.83058929,42.95638889
42.41793117,17.07831001,-21.42497253,-32.75072479,42.70021189
42.42796117,17.117136,-21.42922974,-33.23605728,43.0911097
42.43799117,17.08329964,-21.266716,-33.19003677,42.9615046
42.44802217,17.25663185,-21.34406281,-33.25580597,43.11970536
42.45805217,17.18556023,-21.49827576,-33.21495438,43.13644092
42.46808217,17.10591698,-21.59468842,-32.83690262,42.86263101
42.47811217,17.10075951,-21.77836609,-32.97994614,43.06286164
42.48814317,17.12000084,-22.07141876,-32.66942596,42.98294252
42.49817317,17.15126991,-22.3717804,-32.62174225,43.11427472
42.50820317,16.92896843,-22.7009201,-32.72644424,43.27749876
42.51823417,16.72858238,-22.99340057,-32.4512291,43.14654341
42.52826417,16.64835548,-23.2587204,-32.47356796,43.27433918
42.53829417,16.4151268,-23.5181427,-32.2507019,43.15862831
42.54832417,16.4151268,-23.5181427,-32.2507019,43.15862831
42.55835517,16.32349968,-23.71891022,-32.20492172,43.19954082
42.56838517,16.16781616,-23.929039,-32.18377304,43.24109659
42.57841517,16.0551281,-24.17121887,-31.89698219,43.12113673
42.58844517,16.01770782,-24.31848907,-31.97868347,43.25034186
42.59847617,16.09364319,-24.54747009,-31.72504234,43.22108225
42.60850617,16.13310242,-24.55641937,-31.78722954,43.28651854
42.61853617,16.30025673,-24.79508972,-31.85596085,43.53500988
42.6285635,16.2647171,-24.72218323,-31.58973122,43.2855459
42.6385945,16.38425064,-24.82498932,-31.73209381,43.49309763
42.6486245,16.36977196,-24.50193787,-31.63402176,43.23223017
42.6586545,16.31687927,-24.48927307,-31.62221146,43.19640381
42.6686855,16.22877502,-24.40826416,-32.00528717,43.39901963
42.6787155,15.98406982,-24.41558838,-32.03693008,43.3356243
42.6887455,15.87957001,-24.36657715,-32.26833725,43.44118339
42.6987755,15.93487358,-24.40821075,-32.26965332,43.48576174
42.7088065,15.78935242,-24.46305847,-32.1473732,43.37278505
42.7188365,15.92292976,-24.5688324,-32.2325058,43.54424931
42.7288665,15.99646759,-24.649086,-32.02778625,43.46542889
42.7388965,16.0632782,-24.96118927,-31.93716431,43.60128829
42.7489275,16.23601151,-25.12742615,-31.75086403,43.62468316
42.7589575,16.14745712,-25.22457886,-31.54826927,43.50072464
42.7689875,16.23383713,-25.44747162,-31.31591034,43.49479877
42.7790185,16.12834549,-25.52269745,-30.89216042,43.19556908
42.7890485,15.93123055,-25.75492859,-31.0194149,43.35117708
42.7990785,15.90857697,-26.0092926,-30.92175865,43.42489241
42.8091085,15.66755676,-26.2747879,-31.03526115,43.57779537
42.8191395,15.44389725,-26.54074097,-30.91896629,43.57645431
42.8291695,15.18970299,-26.39297485,-30.6421032,43.20016998
42.8391995,15.09128952,-26.70079803,-30.74124527,43.42469108
42.8492295,14.94387054,-26.82148743,-30.75559998,43.45823725
42.8592605,14.69339561,-26.90815735,-30.75164032,43.42359024
42.8692905,14.40959549,-26.98671722,-31.06591988,43.60058172
42.8793205,14.20315933,-26.92775726,-30.72593117,43.25409452
42.8893515,14.17308235,-26.90385437,-30.70761108,43.21632819
42.8993815,13.94552422,-27.03221893,-30.85942268,43.33038743
42.9094115,13.66846466,-26.98968506,-31.09678078,43.38524865
42.9194415,13.46764755,-26.88607025,-31.16734886,43.30868203
42.9294725,13.31434441,-26.87047577,-30.9909668,43.12463632
42.9395025,13.4093895,-26.91153717,-31.19068909,43.32322293
42.9495325,13.15278816,-26.90772247,-31.52348709,43.48277364
42.9595625,13.07902527,-27.0039444,-31.62461281,43.59346339
42.9695935,12.9570713,-26.93990326,-31.77328491,43.62551683
42.9796235,12.71985817,-26.90499115,-31.44956207,43.29836365
42.9896535,12.6722126,-26.90740967,-31.55104637,43.35968397
42.9996845,12.71311188,-26.93746185,-31.52360153,43.37035299
43.0097145,12.52018738,-27.06148529,-31.29379272,43.22476768
43.0197445,12.37513351,-27.08308411,-31.54161072,43.37638275
43.0297745,12.23958015,-27.1464386,-31.1387043,43.08544251
43.0398055,12.29739952,-27.29441833,-31.15957642,43.2103056
43.0498355,12.28084564,-27.29362488,-31.48918724,43.44341195
43.0598655,12.27526093,-27.3288269,-31.51117134,43.4798888
43.0698955,12.19324303,-27.37218475,-31.37581444,43.38609691
43.0799265,12.22644424,-27.51582336,-31.44710541,43.53764937
43.0899565,12.43091774,-27.51709747,-31.51873398,43.64801211
43.0999865,12.41757011,-27.47035217,-31.47696304,43.58457868
43.1100175,12.59353638,-27.48265076,-31.26818466,43.49244329
43.1200475,12.63801765,-27.39900208,-31.47194862,43.59940774
43.1300775,12.72794151,-27.21226501,-31.22006798,43.326672
43.1401075,12.82890892,-27.45877838,-31.20049477,43.49754347
43.1501385,12.86613846,-27.39640045,-31.30154037,43.54178116
43.1601685,12.89440727,-27.40609741,-31.05286789,43.37788052
43.1701985,13.02085876,-27.4855423,-31.34811783,43.6772514
43.1802285,13.16907501,-27.50423431,-31.02795219,43.504497
43.1902595,13.09061432,-27.87193298,-30.85783005,43.59374389
43.2002895,13.121521,-27.99173737,-30.81197739,43.64733239
43.2103195,13.02141953,-28.15290833,-30.44416809,43.46252391
43.2203505,12.87281036,-28.23097229,-30.4531765,43.47519985
43.2303805,12.96782684,-28.25585175,-30.47173309,43.53256492
43.2404105,12.9537487,-28.15306091,-30.44341469,43.44186854
43.2504405,13.15015984,-28.02767944,-30.76020432,43.64249865
43.2604715,13.41526604,-27.86830902,-30.79445267,43.64527839
43.2705015,13.6608429,-27.62500763,-31.16425323,43.82887581
43.2805315,13.94949341,-27.36510468,-30.96520805,43.61515138
43.2905615,14.3108654,-27.05548859,-30.95675278,43.53298604
43.3005925,14.72043419,-26.96826172,-31.13944817,43.74521179
43.3106225,15.21242332,-26.74224854,-30.94996071,43.64018501
43.3206525,15.60412788,-26.65949249,-30.93809128,43.71936458
43.3306825,15.97539902,-26.61161041,-30.96629333,43.84407036
43.3407135,16.23999214,-26.49423981,-30.91736031,43.83566192
43.3507435,16.5228672,-26.49497986,-30.88271332,43.91732096
43.3607735,16.77852058,-26.51207733,-30.6210537,43.84128108
43.3708045,17.08556175,-26.41246033,-30.5587883,43.8562883
43.3808345,17.2902317,-26.26052856,-30.67302895,43.92496076
43.3908645,17.37141609,-25.90867615,-30.4697361,43.60539433
43.4008945,17.63515282,-25.86470795,-30.71848488,43.85894487
43.4109255,17.89582253,-25.68099976,-30.62016106,43.78776628
43.4209555,18.33111,-25.56368256,-30.40822029,43.75147221
43.4309855,18.5068264,-25.41836548,-30.45023727,43.76999974
43.4410155,18.7045536,-25.25623322,-30.46154022,43.76805998
43.4510465,19.08392906,-25.15061188,-30.52893257,43.91771112
43.4610765,19.39597893,-24.86062622,-30.33514214,43.75472069
43.4711065,19.74625206,-24.50799561,-30.29961395,43.68778919
43.4811375,20.03344536,-24.43076324,-30.31846237,43.7882437
43.4911675,20.27554131,-24.22943115,-30.29232407,43.76971335
43.5011975,20.75667381,-24.10528564,-30.35389519,43.96888965
43.5112275,21.07088661,-23.88890839,-30.28219223,43.95080628
43.5212585,21.45870018,-23.72268677,-30.31093979,44.06806953
